orders_id	First product_name
29116231	Chicken Parm Sandwich
29116232	Plain Pizza
29116233	Cheesesteak on Pita Sub
29116234	Cheese Pizza
29116235	BLT Sandwich
29116236	Butter & Salt Pretzel
29116237	Chocolate Chip Cookies
29116238	#8. Bruschetta Pizza
29116239	Everyday Family Special
29116240	Cheese Pizza
29116241	BLT Pizza
29116242	Greek Salad
29116243	Basil's Supreme Pizza
29116244	Grinders with Tossed Salad Lunch
29116245	Steak Tip Caesar Wrap
29116246	Chicken Parmigiana Sliders
29116247	Jalapeno Poppers
29116248	Build Your Own Burger
29116249	Chicken Parmigiana Pizza Slice
29116250	Carr's Special Pizza
29116251	Cheese Pizza Slice
29116252	Cheese Pizza
29116253	Cheese Pizza
29116254	Hawaiian Pizza
29116255	Chicken Parm Sandwich
29116256	Chicken Roll
29116257	Cheese Pizza
29116258	Classic Spinach Salad
29116259	Calzone
29116260	Any Wrap Lunch
29116261	Soda
29116262	Escarole & Beans Soup
29116263	Rigatoni Alla Vodka
29116264	Chicken Ala Vodka Sandwich
29116265	Cheese Pizza
29116266	Calzone
29116267	Baked Ziti
29116268	Grilled Chicken Caesar Salad Lunch
29116269	Chicken Parm Sandwich
29116270	Garlic Knots
29116271	Create Your Own Original Crust Cheese Pizza
29116272	Cheesesteak Hoagie
29116273	Penne A La Vodka
29116274	Caesar Salad
29116275	Build Your Own Pizza
29116276	Carr's Special Pizza
29116277	Cheese Pizza
29116278	The Works Pizza
29116279	Greek Salad Lunch
29116280	A La Carte Meatballs
29116281	#9 Large Pizza & 2 Liter Soda
29116282	Cheese Pizza
29116283	Plain Pizza
29116284	Cheese Pizza
29116285	Neapolitan Cheese Pizza
29116286	Neapolitan Pie
29116287	"Two 18"" Two Toppings Pizza & Garlic Knots For $25.99"
29116288	Chicken Tenders
29116289	Blue Cheese Burger
29116290	Soda
29116291	Soda
29116292	Soda
29116293	Cheese Pizza
29116294	Meatball Parmigiana Hero
29116295	Viktor's Yuuri Panini
29116296	Pizza Steak Sandwich
29116297	Tobby's Famous Sub
29116298	Fried Calamari
29116299	Downtown Original Cheese Pizza
29116300	Clams Casino Pizza
29116301	French Fries with Cheese
29116302	French Fries
29116303	Tossed Salad
29116304	BLT Cold Sammie
29116305	Chicken Salad
29116306	Kid's Grilled Cheese & French Fries
29116307	Chicken Alfredo  Lunch
29116308	Build Your Own Burger
29116309	Jack Flash Burger
29116310	Meatball Parm Sub
29116311	Breadsticks with Marinara Sauce
29116312	Margarita Pizza
29116313	Caesar Salad
29116314	Tuna Salad Grinder
29116315	Caesar Salad
29116316	16'' Cheese Pizza Monday - Tuesday Pick Up Special
29116317	Classic Burger
29116318	Baked Pasta with Chicken Cutlet Parmigiana
29116319	Grilled Chicken
29116320	10. Chicken Parm Sandwich
29116321	"Bacon, Egg, & Cheese French Roll"
29116322	Cheese & Pepperoni Pizza
29116323	Meat Lovers Pizza
29116324	Chicken Wings
29116325	Cheese Pizza
29116326	Cheese Pizza
29116327	Buffalo Chicken Calzone
29116328	Vegillicious Pizza
29116329	Cheese Quesadilla
29116330	Garlic Parm Bread
29116331	Garlic Knots
29116332	Cheeseburger Deluxe
29116333	Cheese Pizza
29116334	Cheeseburger Deluxe
29116335	Bar Pie
29116336	Cheese Pizza
29116337	Round Cheese Pizza Slice
29116338	Chicken Alla Panna Tuesday Lunch
29116339	Cheese Burger
29116340	Cheddar Cheese Cubes
29116341	Cheese Pizza
29116342	Baked Ziti Catering
29116343	Fried Mozzarella
29116344	Caesar Salad with Chicken
29116345	"Small 14"" Cheese Pizza"
29116346	Cacio E Pepe
29116347	Garlic Cheese Bread
29116348	Cheese Pizza
29116349	Cheese Pizza
29116350	"Large Plain Cheese Pizza with One Topping, 10 Wings For $18.99"
29116351	Tuna Salad Wrap
29116352	Cheese Steak
29116353	Steak Deluxe Sub
29116354	Baked Pasta with Chicken Cutlet Parmigiana
29116355	Broccoli Bites with Bacon & Cheddar
29116356	Cheese Pizza
29116357	Chicken Wings
29116358	Cheese Pizza with Two Toppings
29116359	"Sausage, Broccoli Rabe, Fresh Mozzarella Panini"
29116360	Olympus Salad
29116361	Chicken Fingers Dinner
29116362	Caesar Salad
29116363	Chef's Salad
29116364	"Any 12"" Sub, Chips & Drink Lunch"
29116365	Cheese Pizza
29116366	Blue Cheese Burger
29116367	Gyro
29116368	Jumbo Wings
29116369	16'' Family Garlic Bread
29116370	A. Any Parmigiana Sub Tuesday Lunch
29116371	Chipotle Chicken Panini
29116372	Grilled Chicken & Broccoli Platter
29116373	Grilled Chicken Caesar Salad
29116374	Cheese Pizza
29116375	Chicken Alfredo  Lunch
29116376	Arizona
29116377	Traditional Cheese Pizza
29116378	One Topping Pizza
29116379	Buffalo Chicken Wrap
29116380	Freshly Cut French Fries
29116381	"5 Whole Wings, Fries & Can Soda Box"
29116382	Plain Cheese Pizza
29116383	Any Large Specialty Pizza For $15.00
29116384	Cheese Pizza
29116385	Broccoli Bites
29116386	Grilled Chicken Salad
29116387	Buffalo Chicken Wrap
29116388	Broccoli Saute
29116389	Grilled Chicken Caesar Wrap
29116390	Caesar Salad
29116391	Cheese Pizza
29116392	"Two Large 18"" Pizzas For $16.95"
29116393	Garden Salad
29116394	Cheese Pizza
29116395	BLT Sandwich Lunch
29116396	Broccoli Bites with Bacon & Cheddar
29116397	Cheese Hoagie
29116398	Chicken Cutlet Parmigiana Sandwich
29116399	Cheese Pizza Slice
29116400	Steak Deluxe Sub
29116401	Build Your Own Salad
29116402	Fried Green Plantains
29116403	Buffalo Wings
29116404	New York Style Cheese Pizza
29116405	Cheese Pizza
29116406	Soda
29116407	Caesar Salad
29116408	Greek Salad
29116409	Hawaiian Pizza
29116410	Cheese Pizza with Three Toppings
29116411	Build Your Own Pizza
29116412	Turkey & Cheese Sub
29116413	Fries
29116414	Cheese Pizza
29116415	Boneless Wings Bites
29116416	Cobb Salad
29116417	Grilled Chicken & Feta Salad
29116418	Large Family Special
29116419	Boneless Wings
29116420	Small Pizza with One Topping & Can of Soda Lunch Special For $8.95
29116421	Chillin Black Bean  Wrap
29116422	Buffalo Chicken Wrap
29116423	Chicken Cutlet Parmigiana Sub
29116424	Chicken Fingers
29116425	Grilled Chicken Caesar Wrap
29116426	Pasta with Alfredo Sauce
29116427	Cheesy Breadsticks
29116428	Cheese Pizza
29116429	Cheese Pizza
29116430	Cheese Pizza Slice
29116431	Bread Pudding
29116432	Cheese Pizza
29116433	Garlic Knots
29116434	Grilled Chicken Salad
29116435	"Two Large Pies, 10 Wings & 2 Liter Coke for $33.99"
29116436	Meat Lovers Pizza
29116437	One Topping Pizza
29116438	French Fries
29116439	Buffalo Chicken Salad
29116440	Chicken Cali Club Sub
29116441	Cheese Pizza
29116442	Beef Gyro
29116443	Cheesesteak Sandwich
29116444	Eggplant Parmigiana Lunch
29116445	Cheese Pizza
29116446	Meathead Pizza
29116447	1-Topping Pizza Slice
29116448	Steak Sub
29116449	Fresh Baked Cinnamon Twist
29116450	Arthur Ave. Special Salad
29116451	Garlic Bread
29116452	Mozzarella Sticks
29116453	Cheese Pizza
29116454	Wings
29116455	Breadsticks
29116456	Grilled Chicken Salad
29116457	Plain Red Pizza
29116458	Soda
29116459	Cheese Pizza Slice
29116460	Chicken Fingers & Fries
29116461	10. Chicken Pesto Sub
29116462	Deep Pan Chicken Bacon Ranch Pizza
29116463	Chicken Cheesesteak Hero
29116464	Cheese Pizza
29116465	Fried Zucchini Sticks
29116466	Curly Fries
29116467	Garlic Knots
29116468	Chicken Cutlet Hero
29116469	"Ham, Salami & Provolone Hero"
29116470	Artichoke Hearts Francese Style
29116471	Chicken Rancher Wrap
29116472	Antipasto Salad
29116473	Beef Patties
29116474	Boneless Wings
29116475	Large Pie with 6 Garlic Knots Monday & Tuesday Special
29116476	Cheese Pizza
29116477	Cheese Pizza
29116478	Jalapeno Poppers
29116479	Veal Parmigiana Sandwich
29116480	Buffalo Chicken Salad
29116481	BLT Wrap
29116482	Chicken Fingers
29116483	Gluten Free Cheese Pizza
29116484	Mega Fries
29116485	Buffalo Chicken Wrap
29116486	Jumbo Traditional Bone-In Buffalo Wings
29116487	Chicken Florentine Pasta
29116488	Greek Salad
29116489	Bogo Pizza Slice
29116490	Garden Salad
29116491	4 in the Trunk Calzone
29116492	Cheesesteak Tuesday Special
29116493	Mozzarella Sticks
29116494	Antipasto Salad
29116495	Greek Salad
29116496	Garden Salad Take Out
29116497	Chicken Tenders
29116498	Sicilian Pizza
29116499	Buffalo Chicken Salad
29116500	Cheese Pizza
29116501	Cheese Pizza
29116502	Chicken Parmigiana Sub
29116503	Curly Fries
29116504	Supreme Chicken Cheese Steak Sandwich
29116505	Cheese Pizza
29116506	Buffalo Chicken Fingers Sandwich
29116507	Cheese Pizza
29116508	Plain Pizza
29116509	Provolone Sticks
29116510	Chicken Parmesan Calzone
29116511	Build Your Own Burger
29116512	Cheese Slice
29116513	Buffalo Wings
29116514	Tuna & Cheese Sub
29116515	Cheese Pizza
29116516	Cheesesteak Spicy Sandwich
29116517	Bone-In Wings
29116518	Cheese Pizza
29116519	Philly Cheesesteak Sub
29116520	Hot Garlic Wings
29116521	Plain Pizza
29116522	Build Your Own Pizza
29116523	Mozzarella Sticks
29116524	The Italian Grinder
29116525	Aleco's Chicken Caesar Salad
29116526	Kid's Personal Pepperoni Pizza
29116527	Round Cheese Pizza
29116528	12. Cheesesteak with Fries Lunch
29116529	Aquafina Water
29116530	Famous Steak & Cheese Sub
29116531	Kids Cheese Pita
29116532	Cheese Pizza
29116533	Cheese Pizza
29116534	Fountain Soda
29116535	Crispy Chicken Sandwich
29116536	Caprese Salad
29116537	Sausage Fra Diavolo Thin Crust Pizza
29116538	Chicken Wrap
29116539	Mozzarella Fries
29116540	Chicken Fingers
29116541	Cheese Pizza
29116542	Boneless Wings
29116543	Steak & Cheese Sub
29116544	Arugula Salad
29116545	Grilled Chicken Salad
29116546	Cheese Pizza
29116547	"Gyro, Fries & 20 oz. Soda Lunch"
29116548	Caesar Salad
29116549	Garden Salad
29116550	Cheese Breadsticks
29116551	Plain Pizza
29116552	Chicken Wings
29116553	Pepperoni Pizza
29116554	House Made Sauces
29116555	Mozzarella Cheese Pizza
29116556	Chicken Finger Salad
29116557	Chicken Wings
29116558	"Jumbo 18"" Pizza with One Topping, 1 lb. Buffalo Wings, Garlic Knots & 2 Liter Soda Special"
29116559	Cheese Pizza
29116560	Chicken Doner Kebab
29116561	Create Your Own Pizza
29116562	Regular Pie
29116563	Lasagna
29116564	Caesar Salad
29116565	Cheesesteak
29116566	Fried Oreos
29116567	Chicken Caesar Wrap
29116568	Mega Fries
29116569	Large One Topping Cheese Pizza Monday & Tuesday Pick Up Special
29116570	"12 Jumbo Wings, Fries & Can of Soda For Only $13.99"
29116571	Chicken Breast Salad
29116572	Build Your Own Pizza
29116573	Beef Shawarma Wrap
29116574	Caesar Salad
29116575	French Fries
29116576	Smoked Turkey Grinder
29116577	Cheese Pizza with One Topping
29116578	Chicken Buffalo Style Cheesesteak
29116579	"Large 16"" 2-Topping Pizza & 2 Liter Soda for $17.14"
29116580	Waffle Fries
29116581	Caesar Salad with Grilled Chicken
29116582	Basic Gourmet Cheese Pie
29116583	Small Pizza with 1 Topping & Can Soda Lunch
29116584	Cheese Pizza
29116585	"Large 16"" 2-Topping Pizza & 2 Liter Soda for $17.14"
29116586	French Fries
29116587	Cheese Pizza
29116588	Cheese Pizza
29116589	"Two Double Cheeseburgers, 2 French Fries & One 2 Liter Special For $19.99"
29116590	Sicilian Pizza
29116591	Chef's Salad
29116592	Caesar Salad with Grilled Chicken
29116593	Sicilian Pizza
29116594	10. Eggplant Parm Lunch
29116595	Steak Salad
29116596	Chicken Tenders
29116597	Plain Cheese Pizza
29116598	Chicken Caesar Salad
29116599	Baked Stuffed Shells
29116600	Wings Lunch Special
29116601	Chicken Caesar Wrap
29116602	Caesar Salad
29116603	Broiled Flounder Dinner
29116604	Doner (Gyro) Lunch Special
29116605	Original NY Cheese Pizza
29116606	Garden Salad with Chicken
29116607	Chicken Pizzaiola
29116608	Classic Cheese Pizza
29116609	Grape Leaves
29116610	Meatball Parmigiana Sub
29116611	Cauliflower Crust Pizza
29116612	Side Salad
29116613	Caesar Salad
29116614	Broccoli Cheese Bites
29116615	Italian Combo Wedge
29116616	Special Pizza
29116617	Cheese Pizza
29116618	Chicken Fingers
29116619	Neapolitan Thin Crust Cheese Pizza
29116620	Cheese Pizza
29116621	Classic Round Pizza
29116622	Beach Bum Wrap
29116623	Cheese Pizza
29116624	Italian Sandwich
29116625	Gatorade
29116626	Antipasto Salad
29116627	Large Cheese Pie Special Monday to Wednesday
29116628	Make Your Own Pasta Lunch
29116629	Chef's Salad
29116630	Falafel In Wrap
29116631	Caesar Salad with Grilled Chicken
29116632	French Fries
29116633	Baked Ziti
29116634	Chicken Parmigiana Sub
29116635	Chicken Parmesan
29116636	Calzone
29116637	Cheese Pizza
29116638	Cheese Pizza
29116639	Garden Veggie Pizza
29116640	Buffalo Chicken Wrap
29116641	Eggplant Parmigiana Lunch
29116642	Buffalo Wings
29116643	Sicilian Pizza Slice
29116644	Steak Bomb Sub
29116645	Buffalo Chicken Roll
29116646	Cheese Pie
29116647	Chicken Parmigiana Sub
29116648	Carr's Special Pizza
29116649	Chicken Cutlet Hero
29116650	Chicken Fingers
29116651	5 Lonely Jumbo Buffalo Wings
29116652	Cheesesteak Hoagie Sandwich
29116653	Grilled Spaghetti
29116654	Raymond's Original Pan Pizza
29116655	Lorenzo Sandwich
29116656	Kid's Baked Ziti
29116657	Cheesesteak Hoagie
29116658	Bacon Cheeseburger
29116659	Cheese Pizza
29116660	Build Your Own Pizza
29116661	Chicken Finger Platter
29116662	Cheese Pizza
29116663	Chicken Fingers with French Fries
29116664	Crispy Chicken Wrap
29116665	Broccoli Rabe
29116666	Cheese Pizza
29116667	Grilled Chicken Salad
29116668	Chicken Tenders
29116669	Philly Steak Grinder
29116670	Bacon Cheeseburger
29116671	Blackhawks Pizza
29116672	Cinnamon & Sugar Sticky Buns
29116673	Bacon Cheese Fries
29116674	Mamma's Salad
29116675	#13. BLT Hoagie
29116676	Plain Cheese Pizza Slice
29116677	Baked Ziti
29116678	Cheese Pizza
29116679	Tuna Fish & Provolone Sub
29116680	"10 Wings, Small Fries & Fountain Drink For &11.49"
29116681	Chicken Cutlet Sandwich
29116682	Buffalo Fries
29116683	Fries
29116684	10 Boneless Wings & Drink Lunch
29116685	Large Cheese Pizza Tuesday Special
29116686	Chef's Salad
29116687	Cheese Pizza
29116688	Chicken Fingers
29116689	Build Your Own Thin Crust Pizza
29116690	Buffalo Wings
29116691	Buffalo Crispy Chicken Salad
29116692	Crispy Chicken Salad
29116693	Adults Soft Drinks
29116694	Caesar Salad
29116695	Chicken Parmigiana Pasta
29116696	Fettuccine Alfredo
29116697	Two Cheese Pizza Slices with a Soda Lunch
29116698	Caesar Salad
29116699	Steak Combo Wrap
29116700	15. Chicken Parmigiana Sub
29116701	7. Turkey Hoagie
29116702	Baked Ziti
29116703	Build Your Own Pasta with Vodka Sauce
29116704	Chicken Wings
29116705	Brooklyn Pie
29116706	Family Dinner
29116707	4 Cheese Pizza
29116708	MC Special Sicilian Pizza
29116709	French Fries
29116710	Four Cheese Pizza
29116711	Jumbo Wings
29116712	Chicken Bacon Ranch Sub
29116713	Cheese Ravioli
29116714	Plain Cheese Pizza
29116715	Round Cheese Pie
29116716	Chicago Style Deep Dish Pizza
29116717	Beef Combo Special
29116718	Chicken Adana Wrap
29116719	Chicken Parmigiana
29116720	Cheese Steak Hoagie
29116721	$2.20 Off Any Two Salads
29116722	Tomato & Cheese Pizza
29116723	Fountain Drink
29116724	Cheese Steak Hoagies
29116725	Chicken Gyro Sandwich
29116726	Two Cheese Pizza Slices & Soda Special
29116727	Cheese Hoagie
29116728	Chicken Fingers
29116729	4 Cheese Pizza
29116730	8. Margherita
29116731	Traditional Pizza
29116732	Valenti's Italian Combo Grinder
29116733	Chicken Margherita
29116734	Plain Pizza
29116735	French Fries
29116736	Cheesesteak Hot Sub
29116737	Chicken Tenders
29116738	Plain Cheese Pizza
29116739	Stromboli
29116740	B.L.T. Pizza
29116741	Cheese Pizza
29116742	Italian Combo Sub
29116743	Pasta with Meat Sauce
29116744	Garden Salad
29116745	French Fries
29116746	Plain Pizza
29116747	Caesar Salad
29116748	Baked Ziti Romano
29116749	Boneless Buffalo Wings
29116750	Chicken Cobb Salad
29116751	Cheese Pizza
29116752	Meatball Parm Sub
29116753	Cheese Fries
29116754	Baked Ziti with Marinara Sauce Lunch Tuesday Special
29116755	Classic White Pizza
29116756	Cheese Pizza with One Topping
29116757	Breaded Mushrooms
29116758	Buffalo Chicken Quesadilla
29116759	Create Your Own Cheese Pizza
29116760	Buffalo Chicken Pizza
29116761	Grilled Chicken Wrap
29116762	Chicken Wings
29116763	Cheese Pizza
29116764	Grilled Chicken Caesar Wrap
29116765	1. Turkey Wrap
29116766	Cheese Tortellini Alfredo
29116767	Mexican Coke
29116768	Two Large Two Toppings Cheese Pizzas for $18.99
29116769	Cheese Knots
29116770	Deluxe Cheesesteak
29116771	Chicken Caesar Salad
29116772	Cheese Calzone
29116773	Calzone
29116774	Romano Pizza
29116775	Cheese Pizza
29116776	Hi-C Pink Lemonade
29116777	Soda
29116778	#19 Happy Dayzzz Panini
29116779	Antipasto Salad
29116780	#18 Chicken Ranch Pizza
29116781	Hawaiian Pizza
29116782	Garlic Knots
29116783	Four Cheese Calzone
29116784	Cheese Pizza with One Topping
29116785	Greek Salad
29116786	Buffalo Chicken Sub
29116787	Baked Ziti
29116788	Sunset Special Hot Hero
29116789	Mini California Fish Tacos
29116790	Bacon & Cheese Fries
29116791	Cheese Pizza
29116792	Buffalo Wings
29116793	"16"" 1-Topping Cheese Pizza & a Drink Lunch"
29116794	Cheese Pan Pizza
29116795	Garlic Knots
29116796	Fries
29116797	House Cheesesteak Sub
29116798	Mozzarella Pizza
29116799	Cheeseburger
29116800	Soda
29116801	Cheese Pizza
29116802	Cheese Bread
29116803	Chicken Fingers with Fries
29116804	Chicken Parm Pizza
29116805	Cheesesteak With The Works Sandwich
29116806	2 Pie Special
29116807	Fried Zucchini Sticks
29116808	California Cheeseburger
29116809	Two Topping Italian Hand Tossed Pizza
29116810	Corned Beef & Provolone Calzone
29116811	Cheesesteak Lunch
29116812	Buffalo Chicken Pizza
29116813	Bone In Wings
29116814	Eggplant Mamma Mia
29116815	Thin Crust Cheese Pizza
29116816	Buffalo Chicken Salad
29116817	Bone In Wings
29116818	Breaded Cauliflower
29116819	Custom Calzone
29116820	Create Your Own Calzone
29116821	Any Wrap with French Fries
29116822	Bone In Wings
29116823	Ciro's Sampler
29116824	Buffalo Chicken Wrap
29116825	Basil's Supreme Pizza
29116826	Grandma's Pizza with One Topping
29116827	Cheese Pie
29116828	Buffalo Wings
29116829	One X-Large Pizza with Two Toppings & 20 Wings
29116830	Angel Hair & Meatballs
29116831	Caesar Salad
29116832	Cheese Pizza with One Topping
29116833	Fajita
29116834	Garlic Cheese Bread
29116835	Chicken Alla Vodka Dinner
29116836	Cheese Pizza
29116837	Chicken Wings
29116838	Chicken Venezia
29116839	Fried Calamari
29116840	BLT Grinder
29116841	Cheese Pizza
29116842	Cheese Fries
29116843	Garlic Knots
29116844	Create Your Own Calzone
29116845	Bacon Cheeseburger
29116846	Two X-Large Pizzas with One Topping For $22
29116847	Cajun Chicken Pasta
29116848	Cheese Pie
29116849	Bacon Cheeseburger
29116850	Chicken Fingers with Fries
29116851	8. Chicken Sub
29116852	Buffalo Chicken Hot Wrap
29116853	Chicken Marsala Pizza Slice
29116854	Bacon Cheeseburger
29116855	Grilled Chicken Caesar Salad
29116856	Cheese Pizza
29116857	Focaccia Siciliana
29116858	Arugula Salad
29116859	Bacon Cheeseburger
29116860	Broccoli Bites
29116861	Greek Salad
29116862	"9"" Sub with Fries & Can Soda for $9.99"
29116863	Cannoli
29116864	Chicken Finger Dinner
29116865	Meatball Parmigiano Sub
29116866	Cheese Pizza
29116867	Chocolate Cake
29116868	Boneless Wings
29116869	Grandma's Brooklyn Style Pizza
29116870	Cheesin' Pizza
29116871	Manhattan Pizza
29116872	Build Your Own Pizza
29116873	Bianca Pizza
29116874	Famous Greek Salad
29116875	Fettuccine Alfredo
29116876	1/2 lb. Rib Tips with Fries Lunch Special
29116877	Build Your Own Deep Dish Cheese Pizza
29116878	Cheese Pizza with One Topping
29116879	"Two 12"" Grinders, Two Chips & Two Cans of Soda for Only $15.99"
29116880	Cheese Pizza
29116881	Cheese Fries
29116882	Jumbo Chicken Wings
29116883	The Clevelander Pie
29116884	Boneless Wings
29116885	Nic's  Grilled Chicken Salad
29116886	Chicken Cutlet Parm Hero
29116887	One X-Large Pizza with Two Toppings & 20 Wings
29116888	Greek Salad
29116889	Baked Spaghetti Dinner
29116890	Breaded Chicken Grinder Lunch
29116891	Grilled Chicken Sub
29116892	Caesar Salad
29116893	Buffalo Chicken Pie
29116894	Cheese Pizza Slice
29116895	Q & D Chips
